"Unnamed: 0","airport","airport_name","carrier_name","arr_delay","arr_flights","avg_delay"
"1725","PWM","Portland, ME: Portland International Jetport","Delta",11066,988,11.2004048582996
"1726","PWM","Portland, ME: Portland International Jetport","Endeavor",13447,1795,7.49136490250696
"1727","PWM","Portland, ME: Portland International Jetport","Envoy",3387,259,13.0772200772201
"1728","PWM","Portland, ME: Portland International Jetport","Frontier",2690,177,15.1977401129943
"1729","PWM","Portland, ME: Portland International Jetport","United Express",2979,215,13.8558139534884
"1730","PWM","Portland, ME: Portland International Jetport","JetBlue",10626,516,20.593023255814
"1731","PWM","Portland, ME: Portland International Jetport","Mesa",3351,108,31.0277777777778
"1732","PWM","Portland, ME: Portland International Jetport","PSA",2529,542,4.66605166051661
"1733","PWM","Portland, ME: Portland International Jetport","Piedmont",9108,327,27.8532110091743
"1734","PWM","Portland, ME: Portland International Jetport","Republic",18496,2457,7.52787952787953
"1735","PWM","Portland, ME: Portland International Jetport","SkyWest",2855,186,15.3494623655914
"1736","PWM","Portland, ME: Portland International Jetport","Southwest",17212,1401,12.2855103497502
"1737","PWM","Portland, ME: Portland International Jetport","United",15349,1058,14.507561436673
"1738","RAP","Rapid City, SD: Rapid City Regional","Air Wisconsin",71,4,17.75
"1739","RAP","Rapid City, SD: Rapid City Regional","Allegiant",2726,262,10.4045801526718
"1740","RAP","Rapid City, SD: Rapid City Regional","American",559,22,25.4090909090909
"1741","RAP","Rapid City, SD: Rapid City Regional","CommuteAir",524,60,8.73333333333333
"1742","RAP","Rapid City, SD: Rapid City Regional","Delta",1804,92,19.6086956521739
"1743","RAP","Rapid City, SD: Rapid City Regional","Endeavor",0,12,0
"1744","RAP","Rapid City, SD: Rapid City Regional","Envoy",7303,950,7.68736842105263
"1745","RAP","Rapid City, SD: Rapid City Regional","Mesa",6029,167,36.1017964071856
"1746","RAP","Rapid City, SD: Rapid City Regional","PSA",856,148,5.78378378378378
"1747","RAP","Rapid City, SD: Rapid City Regional","SkyWest",18328,1945,9.42313624678663
"1748","RAP","Rapid City, SD: Rapid City Regional","United",11141,677,16.4564254062038
"1749","RDD","Redding, CA: Redding Municipal","Horizon",377,70,5.38571428571429
"1750","RDD","Redding, CA: Redding Municipal","SkyWest",8178,550,14.8690909090909
"1751","RDD","Redding, CA: Redding Regional","Horizon",64,29,2.20689655172414
"1752","RDD","Redding, CA: Redding Regional","SkyWest",13811,961,14.3714880332986
"1753","RDM","Bend/Redmond, OR: Roberts Field","Alaska",5441,795,6.8440251572327
"1754","RDM","Bend/Redmond, OR: Roberts Field","Horizon",10966,1407,7.79388770433547
"1755","RDM","Bend/Redmond, OR: Roberts Field","SkyWest",39284,4367,8.99564918708496
"1756","RDM","Bend/Redmond, OR: Roberts Field","United",12028,780,15.4205128205128
"1757","RDU","Raleigh/Durham, NC: Raleigh-Durham International","Air Wisconsin",0,5,0
"1758","RDU","Raleigh/Durham, NC: Raleigh-Durham International","Alaska",3160,473,6.68076109936575
"1759","RDU","Raleigh/Durham, NC: Raleigh-Durham International","American",216311,10901,19.8432253921659
"1760","RDU","Raleigh/Durham, NC: Raleigh-Durham International","Delta",145275,11303,12.8527824471379
"1761","RDU","Raleigh/Durham, NC: Raleigh-Durham International","Endeavor",70075,6442,10.877832971127
"1762","RDU","Raleigh/Durham, NC: Raleigh-Durham International","Envoy",20958,1626,12.8892988929889
"1763","RDU","Raleigh/Durham, NC: Raleigh-Durham International","Frontier",86688,3987,21.7426636568849
"1764","RDU","Raleigh/Durham, NC: Raleigh-Durham International","United Express",654,25,26.16
"1765","RDU","Raleigh/Durham, NC: Raleigh-Durham International","JetBlue",91851,3315,27.7076923076923
"1766","RDU","Raleigh/Durham, NC: Raleigh-Durham International","Mesa",9063,668,13.5673652694611
"1767","RDU","Raleigh/Durham, NC: Raleigh-Durham International","PSA",8731,660,13.2287878787879
"1768","RDU","Raleigh/Durham, NC: Raleigh-Durham International","Piedmont",68,14,4.85714285714286
"1769","RDU","Raleigh/Durham, NC: Raleigh-Durham International","Republic",39444,5680,6.9443661971831
"1770","RDU","Raleigh/Durham, NC: Raleigh-Durham International","SkyWest",294,66,4.45454545454545
"1771","RDU","Raleigh/Durham, NC: Raleigh-Durham International","Southwest",95649,8238,11.6107064821559
"1772","RDU","Raleigh/Durham, NC: Raleigh-Durham International","Spirit",20586,730,28.2
"1773","RDU","Raleigh/Durham, NC: Raleigh-Durham International","United",78174,6001,13.0268288618564
"1774","RFD","Rockford, IL: Chicago/Rockford International","Allegiant",7924,722,10.9750692520776
"1775","RHI","Rhinelander, WI: Rhinelander/Oneida County","SkyWest",4233,726,5.83057851239669
"1776","RIC","Richmond, VA: Richmond International","Air Wisconsin",3758,218,17.2385321100917
"1777","RIC","Richmond, VA: Richmond International","Allegiant",5958,410,14.5317073170732
"1778","RIC","Richmond, VA: Richmond International","American",69733,3623,19.2473088600607
"1779","RIC","Richmond, VA: Richmond International","CommuteAir",2788,334,8.34730538922156
"1780","RIC","Richmond, VA: Richmond International","Delta",30425,2602,11.6929285165257
"1781","RIC","Richmond, VA: Richmond International","Endeavor",22853,2732,8.36493411420205
"1782","RIC","Richmond, VA: Richmond International","Envoy",2781,279,9.96774193548387
"1783","RIC","Richmond, VA: Richmond International","United Express",38440,3092,12.4320827943079
"1784","RIC","Richmond, VA: Richmond International","JetBlue",49448,1855,26.6566037735849
"1785","RIC","Richmond, VA: Richmond International","Mesa",804,39,20.6153846153846
"1786","RIC","Richmond, VA: Richmond International","PSA",580,99,5.85858585858586
"1787","RIC","Richmond, VA: Richmond International","Piedmont",13625,1115,12.219730941704
"1788","RIC","Richmond, VA: Richmond International","Republic",22379,2780,8.05
"1789","RIC","Richmond, VA: Richmond International","SkyWest",3121,297,10.5084175084175
"1790","RIC","Richmond, VA: Richmond International","Southwest",16015,1699,9.42613301942319
"1791","RIC","Richmond, VA: Richmond International","Spirit",22068,1010,21.849504950495
"1792","RIC","Richmond, VA: Richmond International","United",27955,1392,20.0826149425287
"1793","RIW","Riverton/Lander, WY: Central Wyoming Regional","SkyWest",4426,434,10.1981566820276
"1794","RKS","Rock Springs, WY: Southwest Wyoming Regional","SkyWest",5268,433,12.1662817551963
"1795","RNO","Reno, NV: Reno/Tahoe International","Alaska",5470,800,6.8375
"1796","RNO","Reno, NV: Reno/Tahoe International","Allegiant",1509,105,14.3714285714286
"1797","RNO","Reno, NV: Reno/Tahoe International","American",33651,2045,16.4552567237164
"1798","RNO","Reno, NV: Reno/Tahoe International","Delta",7126,748,9.52673796791444
"1799","RNO","Reno, NV: Reno/Tahoe International","Envoy",3048,385,7.91688311688312
"1800","RNO","Reno, NV: Reno/Tahoe International","Frontier",545,20,27.25
"1801","RNO","Reno, NV: Reno/Tahoe International","Horizon",3075,639,4.81220657276995
"1802","RNO","Reno, NV: Reno/Tahoe International","JetBlue",15496,487,31.8193018480493
"1803","RNO","Reno, NV: Reno/Tahoe International","Mesa",2572,85,30.2588235294118
"1804","RNO","Reno, NV: Reno/Tahoe International","SkyWest",29458,3839,7.67335243553009
"1805","RNO","Reno, NV: Reno/Tahoe International","Southwest",99020,8679,11.4091485194147
"1806","RNO","Reno, NV: Reno/Tahoe International","Spirit",8235,777,10.5984555984556
"1807","RNO","Reno, NV: Reno/Tahoe International","United",26640,1812,14.7019867549669
"1808","ROA","Roanoke, VA: Roanoke Blacksburg Regional","Air Wisconsin",6160,344,17.906976744186
"1809","ROA","Roanoke, VA: Roanoke Blacksburg Regional","Allegiant",4626,227,20.3788546255507
"1810","ROA","Roanoke, VA: Roanoke Blacksburg Regional","CommuteAir",5063,784,6.45790816326531
"1811","ROA","Roanoke, VA: Roanoke Blacksburg Regional","Delta",6101,394,15.4847715736041
"1812","ROA","Roanoke, VA: Roanoke Blacksburg Regional","Endeavor",7086,931,7.61117078410312
"1813","ROA","Roanoke, VA: Roanoke Blacksburg Regional","Mesa",0,1,0
"1814","ROA","Roanoke, VA: Roanoke Blacksburg Regional","PSA",2188,199,10.9949748743719
"1815","ROA","Roanoke, VA: Roanoke Blacksburg Regional","Piedmont",28291,2529,11.1866350336101
"1816","ROA","Roanoke, VA: Roanoke Blacksburg Regional","Republic",3038,476,6.38235294117647
"1817","ROA","Roanoke, VA: Roanoke Blacksburg Regional","SkyWest",7298,557,13.1023339317774
"1818","ROC","Rochester, NY: Frederick Douglass Grtr Rochester International","Air Wisconsin",5490,265,20.7169811320755
"1819","ROC","Rochester, NY: Frederick Douglass Grtr Rochester International","Allegiant",1419,103,13.7766990291262
"1820","ROC","Rochester, NY: Frederick Douglass Grtr Rochester International","American",13619,809,16.8343634116193
"1821","ROC","Rochester, NY: Frederick Douglass Grtr Rochester International","CommuteAir",6136,545,11.2587155963303
"1822","ROC","Rochester, NY: Frederick Douglass Grtr Rochester International","Delta",14648,1119,13.0902591599643
"1823","ROC","Rochester, NY: Frederick Douglass Grtr Rochester International","Endeavor",29770,3301,9.01847924871251
"1824","ROC","Rochester, NY: Frederick Douglass Grtr Rochester International","Envoy",3579,308,11.6201298701299
"1825","ROC","Rochester, NY: Frederick Douglass Grtr Rochester International","Frontier",1590,115,13.8260869565217
"1826","ROC","Rochester, NY: Frederick Douglass Grtr Rochester International","United Express",5539,670,8.26716417910448
"1827","ROC","Rochester, NY: Frederick Douglass Grtr Rochester International","JetBlue",27227,1085,25.0940092165899
"1828","ROC","Rochester, NY: Frederick Douglass Grtr Rochester International","Mesa",1186,240,4.94166666666667
"1829","ROC","Rochester, NY: Frederick Douglass Grtr Rochester International","PSA",10284,1162,8.85025817555938
"1830","ROC","Rochester, NY: Frederick Douglass Grtr Rochester International","Piedmont",18707,1603,11.6699937616968
"1831","ROC","Rochester, NY: Frederick Douglass Grtr Rochester International","Republic",10134,1359,7.45695364238411
"1832","ROC","Rochester, NY: Frederick Douglass Grtr Rochester International","SkyWest",4422,332,13.3192771084337
"1833","ROC","Rochester, NY: Frederick Douglass Grtr Rochester International","Southwest",23982,2024,11.848814229249
"1834","ROC","Rochester, NY: Frederick Douglass Grtr Rochester International","Spirit",3471,428,8.10981308411215
"1835","ROC","Rochester, NY: Frederick Douglass Grtr Rochester International","United",14331,908,15.7830396475771
"1836","ROW","Roswell, NM: Roswell Air Center","Mesa",164,26,6.30769230769231
"1837","ROW","Roswell, NM: Roswell Air Center","SkyWest",7807,851,9.17391304347826
"1838","RST","Rochester, MN: Rochester International","Air Wisconsin",14219,527,26.9810246679317
"1839","RST","Rochester, MN: Rochester International","Delta",4008,246,16.2926829268293
"1840","RST","Rochester, MN: Rochester International","Endeavor",2746,158,17.379746835443
"1841","RST","Rochester, MN: Rochester International","Envoy",2900,325,8.92307692307692
"1842","RST","Rochester, MN: Rochester International","Piedmont",468,21,22.2857142857143
"1843","RST","Rochester, MN: Rochester International","Republic",1107,127,8.71653543307087
"1844","RST","Rochester, MN: Rochester International","SkyWest",3153,424,7.43632075471698
"1845","RSW","Fort Myers, FL: Southwest Florida International","Alaska",2046,164,12.4756097560976
"1846","RSW","Fort Myers, FL: Southwest Florida International","American",86122,5053,17.0437363942213
"1847","RSW","Fort Myers, FL: Southwest Florida International","Delta",73815,6843,10.7869355545813
"1848","RSW","Fort Myers, FL: Southwest Florida International","Endeavor",333,16,20.8125
"1849","RSW","Fort Myers, FL: Southwest Florida International","Envoy",2039,103,19.7961165048544
"1850","RSW","Fort Myers, FL: Southwest Florida International","Frontier",38738,2144,18.0680970149254
"1851","RSW","Fort Myers, FL: Southwest Florida International","JetBlue",88199,3793,23.2530978117585
"1852","RSW","Fort Myers, FL: Southwest Florida International","PSA",837,23,36.3913043478261
"1853","RSW","Fort Myers, FL: Southwest Florida International","Republic",327,28,11.6785714285714
"1854","RSW","Fort Myers, FL: Southwest Florida International","Southwest",97827,7465,13.104755525787
"1855","RSW","Fort Myers, FL: Southwest Florida International","Spirit",35146,2303,15.2609639600521
"1856","RSW","Fort Myers, FL: Southwest Florida International","United",70256,5131,13.6924576106022
"1857","SAF","Santa Fe, NM: Santa Fe Municipal","CommuteAir",26845,997,26.925777331996
"1858","SAF","Santa Fe, NM: Santa Fe Municipal","Envoy",1281,122,10.5
"1859","SAF","Santa Fe, NM: Santa Fe Municipal","Mesa",120,23,5.21739130434783
"1860","SAF","Santa Fe, NM: Santa Fe Municipal","SkyWest",19091,1660,11.5006024096386
"1861","SAN","San Diego, CA: San Diego International","Alaska",99973,9100,10.986043956044
"1862","SAN","San Diego, CA: San Diego International","Allegiant",8153,418,19.5047846889952
"1863","SAN","San Diego, CA: San Diego International","American",186672,8464,22.054820415879
"1864","SAN","San Diego, CA: San Diego International","Delta",94429,9361,10.087490652708
"1865","SAN","San Diego, CA: San Diego International","Frontier",47400,2550,18.5882352941176
"1866","SAN","San Diego, CA: San Diego International","Hawaiian",9676,719,13.4575799721836
"1867","SAN","San Diego, CA: San Diego International","Horizon",8027,718,11.1796657381616
"1868","SAN","San Diego, CA: San Diego International","JetBlue",32934,1957,16.8288196218702
"1869","SAN","San Diego, CA: San Diego International","SkyWest",91114,10196,8.93624950961161
"1870","SAN","San Diego, CA: San Diego International","Southwest",374334,36075,10.3765488565489
"1871","SAN","San Diego, CA: San Diego International","Spirit",30252,1943,15.5697375193001
"1872","SAN","San Diego, CA: San Diego International","United",122090,10181,11.9919457813574
"1873","SAT","San Antonio, TX: San Antonio International","Alaska",4401,516,8.52906976744186
"1874","SAT","San Antonio, TX: San Antonio International","Allegiant",959,65,14.7538461538462
"1875","SAT","San Antonio, TX: San Antonio International","American",149708,7518,19.9132748071296
"1876","SAT","San Antonio, TX: San Antonio International","Delta",67926,5939,11.4372790031992
"1877","SAT","San Antonio, TX: San Antonio International","Envoy",584,107,5.45794392523364
"1878","SAT","San Antonio, TX: San Antonio International","Frontier",12839,918,13.9858387799564
"1879","SAT","San Antonio, TX: San Antonio International","JetBlue",11048,729,15.1550068587106
"1880","SAT","San Antonio, TX: San Antonio International","Mesa",11250,643,17.4961119751166
"1881","SAT","San Antonio, TX: San Antonio International","PSA",0,1,0
"1882","SAT","San Antonio, TX: San Antonio International","Republic",0,8,0
"1883","SAT","San Antonio, TX: San Antonio International","SkyWest",3315,615,5.39024390243902
"1884","SAT","San Antonio, TX: San Antonio International","Southwest",171193,15803,10.8329431120673
"1885","SAT","San Antonio, TX: San Antonio International","Spirit",18747,1425,13.1557894736842
"1886","SAT","San Antonio, TX: San Antonio International","United",81267,5892,13.7927698574338
"1887","SAV","Savannah, GA: Savannah/Hilton Head International","Air Wisconsin",2100,123,17.0731707317073
"1888","SAV","Savannah, GA: Savannah/Hilton Head International","Allegiant",23878,792,30.1489898989899
"1889","SAV","Savannah, GA: Savannah/Hilton Head International","American",37805,1947,19.417051874679
"1890","SAV","Savannah, GA: Savannah/Hilton Head International","CommuteAir",1032,33,31.2727272727273
"1891","SAV","Savannah, GA: Savannah/Hilton Head International","Delta",26337,2773,9.49765596826542
"1892","SAV","Savannah, GA: Savannah/Hilton Head International","Endeavor",21613,1788,12.087807606264
"1893","SAV","Savannah, GA: Savannah/Hilton Head International","Envoy",9024,842,10.7173396674584
"1894","SAV","Savannah, GA: Savannah/Hilton Head International","Frontier",1552,103,15.0679611650485
"1895","SAV","Savannah, GA: Savannah/Hilton Head International","United Express",3208,204,15.7254901960784
"1896","SAV","Savannah, GA: Savannah/Hilton Head International","JetBlue",27465,1430,19.2062937062937
"1897","SAV","Savannah, GA: Savannah/Hilton Head International","Mesa",31402,1408,22.3025568181818
"1898","SAV","Savannah, GA: Savannah/Hilton Head International","PSA",29030,2497,11.6259511413696
"1899","SAV","Savannah, GA: Savannah/Hilton Head International","Piedmont",222,41,5.41463414634146
"1900","SAV","Savannah, GA: Savannah/Hilton Head International","Republic",11950,1181,10.1185436071126
"1901","SAV","Savannah, GA: Savannah/Hilton Head International","SkyWest",4026,369,10.9105691056911
"1902","SAV","Savannah, GA: Savannah/Hilton Head International","Southwest",25125,2466,10.1885644768856
"1903","SAV","Savannah, GA: Savannah/Hilton Head International","United",17974,1265,14.2086956521739
"1904","SBA","Santa Barbara, CA: Santa Barbara Municipal","Alaska",2204,364,6.05494505494505
"1905","SBA","Santa Barbara, CA: Santa Barbara Municipal","American",27236,1326,20.5399698340875
"1906","SBA","Santa Barbara, CA: Santa Barbara Municipal","Envoy",262,69,3.79710144927536
"1907","SBA","Santa Barbara, CA: Santa Barbara Municipal","Horizon",384,65,5.90769230769231
"1908","SBA","Santa Barbara, CA: Santa Barbara Municipal","Mesa",66,1,66
"1909","SBA","Santa Barbara, CA: Santa Barbara Municipal","SkyWest",21197,2071,10.2351521004346
"1910","SBA","Santa Barbara, CA: Santa Barbara Municipal","Southwest",21469,2189,9.80767473732298
"1911","SBA","Santa Barbara, CA: Santa Barbara Municipal","United",17407,1183,14.7142857142857
"1912","SBN","South Bend, IN: South Bend International","Air Wisconsin",1604,136,11.7941176470588
"1913","SBN","South Bend, IN: South Bend International","Allegiant",7889,729,10.8216735253772
"1914","SBN","South Bend, IN: South Bend International","American",158,2,79
"1915","SBN","South Bend, IN: South Bend International","Delta",47,5,9.4
"1916","SBN","South Bend, IN: South Bend International","Endeavor",64,7,9.14285714285714
"1917","SBN","South Bend, IN: South Bend International","PSA",8300,1061,7.82280867106503
"1918","SBN","South Bend, IN: South Bend International","Republic",219,33,6.63636363636364
"1919","SBN","South Bend, IN: South Bend International","SkyWest",60206,3967,15.1767078396773
"1920","SBN","South Bend, IN: South Bend International","United",134,16,8.375
"1921","SBP","San Luis Obispo, CA: San Luis County Regional","American",18875,778,24.2609254498715
"1922","SBP","San Luis Obispo, CA: San Luis County Regional","Envoy",4251,341,12.466275659824
"1923","SBP","San Luis Obispo, CA: San Luis County Regional","Horizon",1035,198,5.22727272727273
"1924","SBP","San Luis Obispo, CA: San Luis County Regional","SkyWest",47446,3634,13.0561364887177
"1925","SBP","San Luis Obispo, CA: San Luis County Regional","United",1341,94,14.2659574468085
"1926","SBY","Salisbury, MD: Salisbury-Ocean City/Wicomico Regional","Piedmont",12925,1435,9.00696864111498
"1927","SCC","Deadhorse, AK: Deadhorse Airport","Alaska",3525,415,8.49397590361446
"1928","SCE","State College, PA: University Park","Air Wisconsin",4532,244,18.5737704918033
"1929","SCE","State College, PA: University Park","Endeavor",2610,281,9.28825622775801
"1930","SCE","State College, PA: University Park","United Express",14738,720,20.4694444444444
"1931","SCE","State College, PA: University Park","PSA",0,3,0
"1932","SCE","State College, PA: University Park","Piedmont",7952,988,8.04858299595142
"1933","SCE","State College, PA: University Park","Republic",507,77,6.58441558441558
"1934","SCE","State College, PA: University Park","SkyWest",12696,916,13.8602620087336
"1935","SCK","Stockton, CA: Stockton Metro","Allegiant",9330,536,17.4067164179104
"1936","SDF","Louisville, KY: Louisville Muhammad Ali International","Air Wisconsin",5938,406,14.6256157635468
"1937","SDF","Louisville, KY: Louisville Muhammad Ali International","Allegiant",10011,717,13.9623430962343
"1938","SDF","Louisville, KY: Louisville Muhammad Ali International","American",61180,2640,23.1742424242424
"1939","SDF","Louisville, KY: Louisville Muhammad Ali International","CommuteAir",481,43,11.1860465116279
"1940","SDF","Louisville, KY: Louisville Muhammad Ali International","Delta",16012,2335,6.85738758029979
"1941","SDF","Louisville, KY: Louisville Muhammad Ali International","Endeavor",3724,353,10.5495750708215
"1942","SDF","Louisville, KY: Louisville Muhammad Ali International","Envoy",8766,1216,7.20888157894737
"1943","SDF","Louisville, KY: Louisville Muhammad Ali International","United Express",2671,164,16.2865853658537
"1944","SDF","Louisville, KY: Louisville Muhammad Ali International","Mesa",33340,1217,27.3952341824158
"1945","SDF","Louisville, KY: Louisville Muhammad Ali International","PSA",17241,1229,14.0284784377543
"1946","SDF","Louisville, KY: Louisville Muhammad Ali International","Piedmont",2903,371,7.82479784366577
"1947","SDF","Louisville, KY: Louisville Muhammad Ali International","Republic",49451,5803,8.52162674478718
"1948","SDF","Louisville, KY: Louisville Muhammad Ali International","SkyWest",18362,1829,10.0393657736468
"1949","SDF","Louisville, KY: Louisville Muhammad Ali International","Southwest",54578,4751,11.4876868027784
"1950","SDF","Louisville, KY: Louisville Muhammad Ali International","Spirit",30584,1303,23.4719877206447
"1951","SDF","Louisville, KY: Louisville Muhammad Ali International","United",23109,1221,18.9262899262899
"1952","SEA","Seattle, WA: Seattle/Tacoma International","Alaska",715835,78253,9.1477004076521
"1953","SEA","Seattle, WA: Seattle/Tacoma International","American",113316,6059,18.7020960554547
"1954","SEA","Seattle, WA: Seattle/Tacoma International","Delta",362767,33419,10.8551123612316
"1955","SEA","Seattle, WA: Seattle/Tacoma International","Envoy",210,60,3.5
"1956","SEA","Seattle, WA: Seattle/Tacoma International","Frontier",16608,1023,16.2346041055718
"1957","SEA","Seattle, WA: Seattle/Tacoma International","Hawaiian",14769,744,19.8508064516129
"1958","SEA","Seattle, WA: Seattle/Tacoma International","Horizon",119835,17412,6.88232253618194
"1959","SEA","Seattle, WA: Seattle/Tacoma International","JetBlue",28068,1253,22.4006384676776
"1960","SEA","Seattle, WA: Seattle/Tacoma International","SkyWest",179311,24705,7.25808540781218
"1961","SEA","Seattle, WA: Seattle/Tacoma International","Southwest",87194,8362,10.4274097105956
"1962","SEA","Seattle, WA: Seattle/Tacoma International","Spirit",15865,1027,15.4479065238559
"1963","SEA","Seattle, WA: Seattle/Tacoma International","United",119560,8881,13.4624479225312
"1964","SFB","Sanford, FL: Orlando Sanford International","Allegiant",240756,9103,26.4479841810392
"1965","SFO","San Francisco, CA: San Francisco International","Alaska",172367,12683,13.5903965938658
"1966","SFO","San Francisco, CA: San Francisco International","American",216796,9991,21.6991292162947
"1967","SFO","San Francisco, CA: San Francisco International","Delta",155420,13286,11.6980279993979
"1968","SFO","San Francisco, CA: San Francisco International","Frontier",77337,3436,22.5078579743888
"1969","SFO","San Francisco, CA: San Francisco International","Hawaiian",10532,729,14.4471879286694
"1970","SFO","San Francisco, CA: San Francisco International","Horizon",41010,2803,14.6307527648948
"1971","SFO","San Francisco, CA: San Francisco International","JetBlue",109875,5191,21.1664419187055
"1972","SFO","San Francisco, CA: San Francisco International","SkyWest",505557,33903,14.9118662065304
"1973","SFO","San Francisco, CA: San Francisco International","Southwest",147282,8792,16.7518198362147
"1974","SFO","San Francisco, CA: San Francisco International","United",701784,47699,14.7127612738213
"1975","SGF","Springfield, MO: Springfield-Branson National","Air Wisconsin",5597,344,16.2703488372093
"1976","SGF","Springfield, MO: Springfield-Branson National","Allegiant",12974,830,15.6313253012048
"1977","SGF","Springfield, MO: Springfield-Branson National","CommuteAir",19037,1161,16.3970714900947
"1978","SGF","Springfield, MO: Springfield-Branson National","Delta",3773,584,6.46061643835616
"1979","SGF","Springfield, MO: Springfield-Branson National","Endeavor",2631,280,9.39642857142857
"1980","SGF","Springfield, MO: Springfield-Branson National","Envoy",36290,3687,9.84269053430974
"1981","SGF","Springfield, MO: Springfield-Branson National","United Express",0,45,0
"1982","SGF","Springfield, MO: Springfield-Branson National","Mesa",20946,442,47.3891402714932
"1983","SGF","Springfield, MO: Springfield-Branson National","PSA",5495,578,9.50692041522491
"1984","SGF","Springfield, MO: Springfield-Branson National","Piedmont",467,72,6.48611111111111
"1985","SGF","Springfield, MO: Springfield-Branson National","SkyWest",26609,1369,19.436815193572
"1986","SGU","St. George, UT: St George Regional","SkyWest",21410,2617,8.18112342376767
"1987","SHR","Sheridan, WY: Sheridan County","SkyWest",7675,641,11.9734789391576
"1988","SHV","Shreveport, LA: Shreveport Regional","Allegiant",2257,170,13.2764705882353
"1989","SHV","Shreveport, LA: Shreveport Regional","CommuteAir",25922,1558,16.6379974326059
"1990","SHV","Shreveport, LA: Shreveport Regional","Endeavor",6284,574,10.9477351916376
"1991","SHV","Shreveport, LA: Shreveport Regional","Envoy",4869,599,8.12854757929883
"1992","SHV","Shreveport, LA: Shreveport Regional","Mesa",1289,56,23.0178571428571
"1993","SHV","Shreveport, LA: Shreveport Regional","PSA",22875,1482,15.4352226720648
"1994","SHV","Shreveport, LA: Shreveport Regional","SkyWest",10764,981,10.9724770642202
"1995","SIT","Sitka, AK: Sitka Rocky Gutierrez","Alaska",11029,1311,8.41266209000763
"1996","SIT","Sitka, AK: Sitka Rocky Gutierrez","SkyWest",2404,93,25.8494623655914
"1997","SJC","San Jose, CA: Norman Y. Mineta San Jose International","Alaska",31087,3549,8.75936883629191
"1998","SJC","San Jose, CA: Norman Y. Mineta San Jose International","American",23456,1612,14.5508684863524
"1999","SJC","San Jose, CA: Norman Y. Mineta San Jose International","Delta",27874,2775,10.0446846846847
"2000","SJC","San Jose, CA: Norman Y. Mineta San Jose International","Envoy",1733,93,18.6344086021505
"2001","SJC","San Jose, CA: Norman Y. Mineta San Jose International","Hawaiian",9203,686,13.4154518950437
"2002","SJC","San Jose, CA: Norman Y. Mineta San Jose International","Horizon",3804,978,3.88957055214724
"2003","SJC","San Jose, CA: Norman Y. Mineta San Jose International","JetBlue",11531,371,31.0808625336927
"2004","SJC","San Jose, CA: Norman Y. Mineta San Jose International","Mesa",2919,76,38.4078947368421
"2005","SJC","San Jose, CA: Norman Y. Mineta San Jose International","SkyWest",43535,7152,6.08710850111857
"2006","SJC","San Jose, CA: Norman Y. Mineta San Jose International","Southwest",287209,33411,8.59624075903146
"2007","SJC","San Jose, CA: Norman Y. Mineta San Jose International","Spirit",9765,792,12.3295454545455
"2008","SJC","San Jose, CA: Norman Y. Mineta San Jose International","United",17396,1563,11.1298784388996
"2009","SJT","San Angelo, TX: San Angelo Regional/Mathis Field","Envoy",4222,702,6.01424501424501
"2010","SJT","San Angelo, TX: San Angelo Regional/Mathis Field","SkyWest",6376,421,15.144893111639
"2011","SJU","San Juan, PR: Luis Munoz Marin International","American",56198,3724,15.0907626208378
"2012","SJU","San Juan, PR: Luis Munoz Marin International","Delta",31071,3116,9.9714377406932
"2013","SJU","San Juan, PR: Luis Munoz Marin International","Envoy",47,9,5.22222222222222
"2014","SJU","San Juan, PR: Luis Munoz Marin International","Frontier",109356,4642,23.5579491598449
"2015","SJU","San Juan, PR: Luis Munoz Marin International","JetBlue",283669,9139,31.039391618339
"2016","SJU","San Juan, PR: Luis Munoz Marin International","Southwest",58402,3654,15.9830322933771
"2017","SJU","San Juan, PR: Luis Munoz Marin International","Spirit",146225,5573,26.2381123272923
"2018","SJU","San Juan, PR: Luis Munoz Marin International","United",44376,2736,16.219298245614
"2019","SLC","Salt Lake City, UT: Salt Lake City International","Alaska",10169,1149,8.8503046127067
"2020","SLC","Salt Lake City, UT: Salt Lake City International","American",74668,3583,20.8395199553447
"2021","SLC","Salt Lake City, UT: Salt Lake City International","Delta",584144,52340,11.1605655330531
"2022","SLC","Salt Lake City, UT: Salt Lake City International","Envoy",359,54,6.64814814814815
"2023","SLC","Salt Lake City, UT: Salt Lake City International","Frontier",33466,1652,20.2578692493947
"2024","SLC","Salt Lake City, UT: Salt Lake City International","Horizon",183,2,91.5
"2025","SLC","Salt Lake City, UT: Salt Lake City International","JetBlue",58933,2248,26.2157473309609
"2026","SLC","Salt Lake City, UT: Salt Lake City International","Mesa",3557,241,14.7593360995851
"2027","SLC","Salt Lake City, UT: Salt Lake City International","SkyWest",228276,31608,7.22209567198178
"2028","SLC","Salt Lake City, UT: Salt Lake City International","Southwest",126348,12030,10.5027431421446
"2029","SLC","Salt Lake City, UT: Salt Lake City International","Spirit",28662,1433,20.0013956734124
"2030","SLC","Salt Lake City, UT: Salt Lake City International","United",47167,3199,14.7442950922163
"2031","SLN","Salina, KS: Salina Regional","SkyWest",14712,727,20.2365887207703
"2032","SMF","Sacramento, CA: Sacramento International","Alaska",11906,1278,9.31611893583725
"2033","SMF","Sacramento, CA: Sacramento International","American",69721,3363,20.7317870948558
"2034","SMF","Sacramento, CA: Sacramento International","Delta",37119,3307,11.2243725430904
