Unnamed: 0,airport,airport_name,carrier_name,arr_delay,arr_flights,avg_delay,longitude,latitude
1811,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",Delta,6101,394,15.4847715736041,-79.97542833,37.32546833
1812,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",Endeavor,7086,931,7.61117078410312,-79.97542833,37.32546833
1813,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",Mesa,0,1,0.0,-79.97542833,37.32546833
1814,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",PSA,2188,199,10.9949748743719,-79.97542833,37.32546833
1815,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",Piedmont,28291,2529,11.1866350336101,-79.97542833,37.32546833
1816,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",Republic,3038,476,6.38235294117647,-79.97542833,37.32546833
1817,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",SkyWest,7298,557,13.1023339317774,-79.97542833,37.32546833
1818,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",Air Wisconsin,5490,265,20.7169811320755,-77.67238389,43.11886611
1819,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",Allegiant,1419,103,13.7766990291262,-77.67238389,43.11886611
1820,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",American,13619,809,16.8343634116193,-77.67238389,43.11886611
1821,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",CommuteAir,6136,545,11.2587155963303,-77.67238389,43.11886611
1822,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",Delta,14648,1119,13.0902591599643,-77.67238389,43.11886611
1823,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",Endeavor,29770,3301,9.01847924871251,-77.67238389,43.11886611
1824,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",Envoy,3579,308,11.6201298701299,-77.67238389,43.11886611
1825,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",Frontier,1590,115,13.8260869565217,-77.67238389,43.11886611
1826,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",United Express,5539,670,8.26716417910448,-77.67238389,43.11886611
1827,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",JetBlue,27227,1085,25.0940092165899,-77.67238389,43.11886611
1828,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",Mesa,1186,240,4.94166666666667,-77.67238389,43.11886611
1829,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",PSA,10284,1162,8.85025817555938,-77.67238389,43.11886611
1830,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",Piedmont,18707,1603,11.6699937616968,-77.67238389,43.11886611
1831,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",Republic,10134,1359,7.45695364238411,-77.67238389,43.11886611
1832,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",SkyWest,4422,332,13.3192771084337,-77.67238389,43.11886611
1833,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",Southwest,23982,2024,11.848814229249,-77.67238389,43.11886611
1834,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",Spirit,3471,428,8.10981308411215,-77.67238389,43.11886611
1835,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",United,14331,908,15.7830396475771,-77.67238389,43.11886611
1836,ROW,"Roswell, NM: Roswell Air Center",Mesa,164,26,6.30769230769231,-104.5305556,33.30155556
1837,ROW,"Roswell, NM: Roswell Air Center",SkyWest,7807,851,9.17391304347826,-104.5305556,33.30155556
1838,RST,"Rochester, MN: Rochester International",Air Wisconsin,14219,527,26.9810246679317,-92.49798722,43.90882639
1839,RST,"Rochester, MN: Rochester International",Delta,4008,246,16.2926829268293,-92.49798722,43.90882639
1840,RST,"Rochester, MN: Rochester International",Endeavor,2746,158,17.379746835443,-92.49798722,43.90882639
1841,RST,"Rochester, MN: Rochester International",Envoy,2900,325,8.92307692307692,-92.49798722,43.90882639
1842,RST,"Rochester, MN: Rochester International",Piedmont,468,21,22.2857142857143,-92.49798722,43.90882639
1843,RST,"Rochester, MN: Rochester International",Republic,1107,127,8.71653543307087,-92.49798722,43.90882639
1844,RST,"Rochester, MN: Rochester International",SkyWest,3153,424,7.43632075471698,-92.49798722,43.90882639
1845,RSW,"Fort Myers, FL: Southwest Florida International",Alaska,2046,164,12.4756097560976,-81.75516667,26.53616667
1846,RSW,"Fort Myers, FL: Southwest Florida International",American,86122,5053,17.0437363942213,-81.75516667,26.53616667
1847,RSW,"Fort Myers, FL: Southwest Florida International",Delta,73815,6843,10.7869355545813,-81.75516667,26.53616667
1848,RSW,"Fort Myers, FL: Southwest Florida International",Endeavor,333,16,20.8125,-81.75516667,26.53616667
1849,RSW,"Fort Myers, FL: Southwest Florida International",Envoy,2039,103,19.7961165048544,-81.75516667,26.53616667
1850,RSW,"Fort Myers, FL: Southwest Florida International",Frontier,38738,2144,18.0680970149254,-81.75516667,26.53616667
1851,RSW,"Fort Myers, FL: Southwest Florida International",JetBlue,88199,3793,23.2530978117585,-81.75516667,26.53616667
1852,RSW,"Fort Myers, FL: Southwest Florida International",PSA,837,23,36.3913043478261,-81.75516667,26.53616667
1853,RSW,"Fort Myers, FL: Southwest Florida International",Republic,327,28,11.6785714285714,-81.75516667,26.53616667
1854,RSW,"Fort Myers, FL: Southwest Florida International",Southwest,97827,7465,13.104755525787,-81.75516667,26.53616667
1855,RSW,"Fort Myers, FL: Southwest Florida International",Spirit,35146,2303,15.2609639600521,-81.75516667,26.53616667
1856,RSW,"Fort Myers, FL: Southwest Florida International",United,70256,5131,13.6924576106022,-81.75516667,26.53616667
1857,SAF,"Santa Fe, NM: Santa Fe Municipal",CommuteAir,26845,997,26.925777331996,-106.0881389,35.61677778
1858,SAF,"Santa Fe, NM: Santa Fe Municipal",Envoy,1281,122,10.5,-106.0881389,35.61677778
1859,SAF,"Santa Fe, NM: Santa Fe Municipal",Mesa,120,23,5.21739130434783,-106.0881389,35.61677778
1860,SAF,"Santa Fe, NM: Santa Fe Municipal",SkyWest,19091,1660,11.5006024096386,-106.0881389,35.61677778
1861,SAN,"San Diego, CA: San Diego International",Alaska,99973,9100,10.986043956044,-117.1896567,32.73355611
1862,SAN,"San Diego, CA: San Diego International",Allegiant,8153,418,19.5047846889952,-117.1896567,32.73355611
1863,SAN,"San Diego, CA: San Diego International",American,186672,8464,22.054820415879,-117.1896567,32.73355611
1864,SAN,"San Diego, CA: San Diego International",Delta,94429,9361,10.087490652708,-117.1896567,32.73355611
1865,SAN,"San Diego, CA: San Diego International",Frontier,47400,2550,18.5882352941176,-117.1896567,32.73355611
1866,SAN,"San Diego, CA: San Diego International",Hawaiian,9676,719,13.4575799721836,-117.1896567,32.73355611
1867,SAN,"San Diego, CA: San Diego International",Horizon,8027,718,11.1796657381616,-117.1896567,32.73355611
1868,SAN,"San Diego, CA: San Diego International",JetBlue,32934,1957,16.8288196218702,-117.1896567,32.73355611
1869,SAN,"San Diego, CA: San Diego International",SkyWest,91114,10196,8.93624950961161,-117.1896567,32.73355611
1870,SAN,"San Diego, CA: San Diego International",Southwest,374334,36075,10.3765488565489,-117.1896567,32.73355611
1871,SAN,"San Diego, CA: San Diego International",Spirit,30252,1943,15.5697375193001,-117.1896567,32.73355611
1872,SAN,"San Diego, CA: San Diego International",United,122090,10181,11.9919457813574,-117.1896567,32.73355611
1873,SAT,"San Antonio, TX: San Antonio International",Alaska,4401,516,8.52906976744186,-98.46977778,29.53369444
1874,SAT,"San Antonio, TX: San Antonio International",Allegiant,959,65,14.7538461538462,-98.46977778,29.53369444
1875,SAT,"San Antonio, TX: San Antonio International",American,149708,7518,19.9132748071296,-98.46977778,29.53369444
1876,SAT,"San Antonio, TX: San Antonio International",Delta,67926,5939,11.4372790031992,-98.46977778,29.53369444
1877,SAT,"San Antonio, TX: San Antonio International",Envoy,584,107,5.45794392523364,-98.46977778,29.53369444
1878,SAT,"San Antonio, TX: San Antonio International",Frontier,12839,918,13.9858387799564,-98.46977778,29.53369444
1879,SAT,"San Antonio, TX: San Antonio International",JetBlue,11048,729,15.1550068587106,-98.46977778,29.53369444
1880,SAT,"San Antonio, TX: San Antonio International",Mesa,11250,643,17.4961119751166,-98.46977778,29.53369444
1881,SAT,"San Antonio, TX: San Antonio International",PSA,0,1,0.0,-98.46977778,29.53369444
1882,SAT,"San Antonio, TX: San Antonio International",Republic,0,8,0.0,-98.46977778,29.53369444
1883,SAT,"San Antonio, TX: San Antonio International",SkyWest,3315,615,5.39024390243902,-98.46977778,29.53369444
1884,SAT,"San Antonio, TX: San Antonio International",Southwest,171193,15803,10.8329431120673,-98.46977778,29.53369444
1885,SAT,"San Antonio, TX: San Antonio International",Spirit,18747,1425,13.1557894736842,-98.46977778,29.53369444
1886,SAT,"San Antonio, TX: San Antonio International",United,81267,5892,13.7927698574338,-98.46977778,29.53369444
1887,SAV,"Savannah, GA: Savannah/Hilton Head International",Air Wisconsin,2100,123,17.0731707317073,-81.20213889,32.12758333
1888,SAV,"Savannah, GA: Savannah/Hilton Head International",Allegiant,23878,792,30.1489898989899,-81.20213889,32.12758333
1889,SAV,"Savannah, GA: Savannah/Hilton Head International",American,37805,1947,19.417051874679,-81.20213889,32.12758333
1890,SAV,"Savannah, GA: Savannah/Hilton Head International",CommuteAir,1032,33,31.2727272727273,-81.20213889,32.12758333
1891,SAV,"Savannah, GA: Savannah/Hilton Head International",Delta,26337,2773,9.49765596826542,-81.20213889,32.12758333
1892,SAV,"Savannah, GA: Savannah/Hilton Head International",Endeavor,21613,1788,12.087807606264,-81.20213889,32.12758333
1893,SAV,"Savannah, GA: Savannah/Hilton Head International",Envoy,9024,842,10.7173396674584,-81.20213889,32.12758333
1894,SAV,"Savannah, GA: Savannah/Hilton Head International",Frontier,1552,103,15.0679611650485,-81.20213889,32.12758333
1895,SAV,"Savannah, GA: Savannah/Hilton Head International",United Express,3208,204,15.7254901960784,-81.20213889,32.12758333
1896,SAV,"Savannah, GA: Savannah/Hilton Head International",JetBlue,27465,1430,19.2062937062937,-81.20213889,32.12758333
1897,SAV,"Savannah, GA: Savannah/Hilton Head International",Mesa,31402,1408,22.3025568181818,-81.20213889,32.12758333
1898,SAV,"Savannah, GA: Savannah/Hilton Head International",PSA,29030,2497,11.6259511413696,-81.20213889,32.12758333
1899,SAV,"Savannah, GA: Savannah/Hilton Head International",Piedmont,222,41,5.41463414634146,-81.20213889,32.12758333
1900,SAV,"Savannah, GA: Savannah/Hilton Head International",Republic,11950,1181,10.1185436071126,-81.20213889,32.12758333
1901,SAV,"Savannah, GA: Savannah/Hilton Head International",SkyWest,4026,369,10.9105691056911,-81.20213889,32.12758333
1902,SAV,"Savannah, GA: Savannah/Hilton Head International",Southwest,25125,2466,10.1885644768856,-81.20213889,32.12758333
1903,SAV,"Savannah, GA: Savannah/Hilton Head International",United,17974,1265,14.2086956521739,-81.20213889,32.12758333
1904,SBA,"Santa Barbara, CA: Santa Barbara Municipal",Alaska,2204,364,6.05494505494505,-119.8403733,34.42621194
1905,SBA,"Santa Barbara, CA: Santa Barbara Municipal",American,27236,1326,20.5399698340875,-119.8403733,34.42621194
1906,SBA,"Santa Barbara, CA: Santa Barbara Municipal",Envoy,262,69,3.79710144927536,-119.8403733,34.42621194
1907,SBA,"Santa Barbara, CA: Santa Barbara Municipal",Horizon,384,65,5.90769230769231,-119.8403733,34.42621194
1908,SBA,"Santa Barbara, CA: Santa Barbara Municipal",Mesa,66,1,66.0,-119.8403733,34.42621194
1909,SBA,"Santa Barbara, CA: Santa Barbara Municipal",SkyWest,21197,2071,10.2351521004346,-119.8403733,34.42621194
1910,SBA,"Santa Barbara, CA: Santa Barbara Municipal",Southwest,21469,2189,9.80767473732298,-119.8403733,34.42621194
1911,SBA,"Santa Barbara, CA: Santa Barbara Municipal",United,17407,1183,14.7142857142857,-119.8403733,34.42621194
1912,SBN,"South Bend, IN: South Bend International",Air Wisconsin,1604,136,11.7941176470588,-86.31847417,41.70895361
1913,SBN,"South Bend, IN: South Bend International",Allegiant,7889,729,10.8216735253772,-86.31847417,41.70895361
1914,SBN,"South Bend, IN: South Bend International",American,158,2,79.0,-86.31847417,41.70895361
1915,SBN,"South Bend, IN: South Bend International",Delta,47,5,9.4,-86.31847417,41.70895361
1916,SBN,"South Bend, IN: South Bend International",Endeavor,64,7,9.14285714285714,-86.31847417,41.70895361
1917,SBN,"South Bend, IN: South Bend International",PSA,8300,1061,7.82280867106503,-86.31847417,41.70895361
1918,SBN,"South Bend, IN: South Bend International",Republic,219,33,6.63636363636364,-86.31847417,41.70895361
1919,SBN,"South Bend, IN: South Bend International",SkyWest,60206,3967,15.1767078396773,-86.31847417,41.70895361
1920,SBN,"South Bend, IN: South Bend International",United,134,16,8.375,-86.31847417,41.70895361
1921,SBP,"San Luis Obispo, CA: San Luis County Regional",American,18875,778,24.2609254498715,-120.6423931,35.23705806
1922,SBP,"San Luis Obispo, CA: San Luis County Regional",Envoy,4251,341,12.466275659824,-120.6423931,35.23705806
1923,SBP,"San Luis Obispo, CA: San Luis County Regional",Horizon,1035,198,5.22727272727273,-120.6423931,35.23705806
1924,SBP,"San Luis Obispo, CA: San Luis County Regional",SkyWest,47446,3634,13.0561364887177,-120.6423931,35.23705806
1925,SBP,"San Luis Obispo, CA: San Luis County Regional",United,1341,94,14.2659574468085,-120.6423931,35.23705806
1926,SBY,"Salisbury, MD: Salisbury-Ocean City/Wicomico Regional",Piedmont,12925,1435,9.00696864111498,-75.51028806,38.34052611
1927,SCC,"Deadhorse, AK: Deadhorse Airport",Alaska,3525,415,8.49397590361446,-148.4651608,70.19475583
1928,SCE,"State College, PA: University Park",Air Wisconsin,4532,244,18.5737704918033,-77.8508,40.8513
1929,SCE,"State College, PA: University Park",Endeavor,2610,281,9.28825622775801,-77.8508,40.8513
1930,SCE,"State College, PA: University Park",United Express,14738,720,20.4694444444444,-77.8508,40.8513
1931,SCE,"State College, PA: University Park",PSA,0,3,0.0,-77.8508,40.8513
1932,SCE,"State College, PA: University Park",Piedmont,7952,988,8.04858299595142,-77.8508,40.8513
1933,SCE,"State College, PA: University Park",Republic,507,77,6.58441558441558,-77.8508,40.8513
1934,SCE,"State College, PA: University Park",SkyWest,12696,916,13.8602620087336,-77.8508,40.8513
1935,SCK,"Stockton, CA: Stockton Metro",Allegiant,9330,536,17.4067164179104,-121.2386203,37.89426694
1936,SDF,"Louisville, KY: Louisville Muhammad Ali International",Air Wisconsin,5938,406,14.6256157635468,-85.736,38.17438889
1937,SDF,"Louisville, KY: Louisville Muhammad Ali International",Allegiant,10011,717,13.9623430962343,-85.736,38.17438889
1938,SDF,"Louisville, KY: Louisville Muhammad Ali International",American,61180,2640,23.1742424242424,-85.736,38.17438889
1939,SDF,"Louisville, KY: Louisville Muhammad Ali International",CommuteAir,481,43,11.1860465116279,-85.736,38.17438889
1940,SDF,"Louisville, KY: Louisville Muhammad Ali International",Delta,16012,2335,6.85738758029979,-85.736,38.17438889
1941,SDF,"Louisville, KY: Louisville Muhammad Ali International",Endeavor,3724,353,10.5495750708215,-85.736,38.17438889
1942,SDF,"Louisville, KY: Louisville Muhammad Ali International",Envoy,8766,1216,7.20888157894737,-85.736,38.17438889
1943,SDF,"Louisville, KY: Louisville Muhammad Ali International",United Express,2671,164,16.2865853658537,-85.736,38.17438889
1944,SDF,"Louisville, KY: Louisville Muhammad Ali International",Mesa,33340,1217,27.3952341824158,-85.736,38.17438889
1945,SDF,"Louisville, KY: Louisville Muhammad Ali International",PSA,17241,1229,14.0284784377543,-85.736,38.17438889
1946,SDF,"Louisville, KY: Louisville Muhammad Ali International",Piedmont,2903,371,7.82479784366577,-85.736,38.17438889
1947,SDF,"Louisville, KY: Louisville Muhammad Ali International",Republic,49451,5803,8.52162674478718,-85.736,38.17438889
1948,SDF,"Louisville, KY: Louisville Muhammad Ali International",SkyWest,18362,1829,10.0393657736468,-85.736,38.17438889
1949,SDF,"Louisville, KY: Louisville Muhammad Ali International",Southwest,54578,4751,11.4876868027784,-85.736,38.17438889
1950,SDF,"Louisville, KY: Louisville Muhammad Ali International",Spirit,30584,1303,23.4719877206447,-85.736,38.17438889
1951,SDF,"Louisville, KY: Louisville Muhammad Ali International",United,23109,1221,18.9262899262899,-85.736,38.17438889
1952,SEA,"Seattle, WA: Seattle/Tacoma International",Alaska,715835,78253,9.1477004076521,-122.3093131,47.44898194
1953,SEA,"Seattle, WA: Seattle/Tacoma International",American,113316,6059,18.7020960554547,-122.3093131,47.44898194
1954,SEA,"Seattle, WA: Seattle/Tacoma International",Delta,362767,33419,10.8551123612316,-122.3093131,47.44898194
1955,SEA,"Seattle, WA: Seattle/Tacoma International",Envoy,210,60,3.5,-122.3093131,47.44898194
1956,SEA,"Seattle, WA: Seattle/Tacoma International",Frontier,16608,1023,16.2346041055718,-122.3093131,47.44898194
1957,SEA,"Seattle, WA: Seattle/Tacoma International",Hawaiian,14769,744,19.8508064516129,-122.3093131,47.44898194
1958,SEA,"Seattle, WA: Seattle/Tacoma International",Horizon,119835,17412,6.88232253618194,-122.3093131,47.44898194
1959,SEA,"Seattle, WA: Seattle/Tacoma International",JetBlue,28068,1253,22.4006384676776,-122.3093131,47.44898194
1960,SEA,"Seattle, WA: Seattle/Tacoma International",SkyWest,179311,24705,7.25808540781218,-122.3093131,47.44898194
1961,SEA,"Seattle, WA: Seattle/Tacoma International",Southwest,87194,8362,10.4274097105956,-122.3093131,47.44898194
1962,SEA,"Seattle, WA: Seattle/Tacoma International",Spirit,15865,1027,15.4479065238559,-122.3093131,47.44898194
1963,SEA,"Seattle, WA: Seattle/Tacoma International",United,119560,8881,13.4624479225312,-122.3093131,47.44898194
1964,SFB,"Sanford, FL: Orlando Sanford International",Allegiant,240756,9103,26.4479841810392,-81.23748944,28.77764
1965,SFO,"San Francisco, CA: San Francisco International",Alaska,172367,12683,13.5903965938658,-122.3748433,37.61900194
1966,SFO,"San Francisco, CA: San Francisco International",American,216796,9991,21.6991292162947,-122.3748433,37.61900194
1967,SFO,"San Francisco, CA: San Francisco International",Delta,155420,13286,11.6980279993979,-122.3748433,37.61900194
1968,SFO,"San Francisco, CA: San Francisco International",Frontier,77337,3436,22.5078579743888,-122.3748433,37.61900194
1969,SFO,"San Francisco, CA: San Francisco International",Hawaiian,10532,729,14.4471879286694,-122.3748433,37.61900194
1970,SFO,"San Francisco, CA: San Francisco International",Horizon,41010,2803,14.6307527648948,-122.3748433,37.61900194
1971,SFO,"San Francisco, CA: San Francisco International",JetBlue,109875,5191,21.1664419187055,-122.3748433,37.61900194
1972,SFO,"San Francisco, CA: San Francisco International",SkyWest,505557,33903,14.9118662065304,-122.3748433,37.61900194
1973,SFO,"San Francisco, CA: San Francisco International",Southwest,147282,8792,16.7518198362147,-122.3748433,37.61900194
1974,SFO,"San Francisco, CA: San Francisco International",United,701784,47699,14.7127612738213,-122.3748433,37.61900194
1975,SGF,"Springfield, MO: Springfield-Branson National",Air Wisconsin,5597,344,16.2703488372093,-93.38685806,37.24432611
1976,SGF,"Springfield, MO: Springfield-Branson National",Allegiant,12974,830,15.6313253012048,-93.38685806,37.24432611
1977,SGF,"Springfield, MO: Springfield-Branson National",CommuteAir,19037,1161,16.3970714900947,-93.38685806,37.24432611
1978,SGF,"Springfield, MO: Springfield-Branson National",Delta,3773,584,6.46061643835616,-93.38685806,37.24432611
1979,SGF,"Springfield, MO: Springfield-Branson National",Endeavor,2631,280,9.39642857142857,-93.38685806,37.24432611
1980,SGF,"Springfield, MO: Springfield-Branson National",Envoy,36290,3687,9.84269053430974,-93.38685806,37.24432611
1981,SGF,"Springfield, MO: Springfield-Branson National",United Express,0,45,0.0,-93.38685806,37.24432611
1982,SGF,"Springfield, MO: Springfield-Branson National",Mesa,20946,442,47.3891402714932,-93.38685806,37.24432611
1983,SGF,"Springfield, MO: Springfield-Branson National",PSA,5495,578,9.50692041522491,-93.38685806,37.24432611
1984,SGF,"Springfield, MO: Springfield-Branson National",Piedmont,467,72,6.48611111111111,-93.38685806,37.24432611
1985,SGF,"Springfield, MO: Springfield-Branson National",SkyWest,26609,1369,19.436815193572,-93.38685806,37.24432611
1986,SGU,"St. George, UT: St George Regional",SkyWest,21410,2617,8.18112342376767,-113.5930556,37.09058333
1987,SHR,"Sheridan, WY: Sheridan County",SkyWest,7675,641,11.9734789391576,-106.9802794,44.76919556
1988,SHV,"Shreveport, LA: Shreveport Regional",Allegiant,2257,170,13.2764705882353,-93.82559833,32.4466275
1989,SHV,"Shreveport, LA: Shreveport Regional",CommuteAir,25922,1558,16.6379974326059,-93.82559833,32.4466275
1990,SHV,"Shreveport, LA: Shreveport Regional",Endeavor,6284,574,10.9477351916376,-93.82559833,32.4466275
1991,SHV,"Shreveport, LA: Shreveport Regional",Envoy,4869,599,8.12854757929883,-93.82559833,32.4466275
1992,SHV,"Shreveport, LA: Shreveport Regional",Mesa,1289,56,23.0178571428571,-93.82559833,32.4466275
1993,SHV,"Shreveport, LA: Shreveport Regional",PSA,22875,1482,15.4352226720648,-93.82559833,32.4466275
1994,SHV,"Shreveport, LA: Shreveport Regional",SkyWest,10764,981,10.9724770642202,-93.82559833,32.4466275
1995,SIT,"Sitka, AK: Sitka Rocky Gutierrez",Alaska,11029,1311,8.41266209000763,-135.3615983,57.04713806
1996,SIT,"Sitka, AK: Sitka Rocky Gutierrez",SkyWest,2404,93,25.8494623655914,-135.3615983,57.04713806
1997,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",Alaska,31087,3549,8.75936883629191,-121.9290089,37.36186194
1998,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",American,23456,1612,14.5508684863524,-121.9290089,37.36186194
1999,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",Delta,27874,2775,10.0446846846847,-121.9290089,37.36186194
2000,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",Envoy,1733,93,18.6344086021505,-121.9290089,37.36186194
2001,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",Hawaiian,9203,686,13.4154518950437,-121.9290089,37.36186194
2002,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",Horizon,3804,978,3.88957055214724,-121.9290089,37.36186194
2003,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",JetBlue,11531,371,31.0808625336927,-121.9290089,37.36186194
2004,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",Mesa,2919,76,38.4078947368421,-121.9290089,37.36186194
2005,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",SkyWest,43535,7152,6.08710850111857,-121.9290089,37.36186194
2006,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",Southwest,287209,33411,8.59624075903146,-121.9290089,37.36186194
2007,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",Spirit,9765,792,12.3295454545455,-121.9290089,37.36186194
2008,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",United,17396,1563,11.1298784388996,-121.9290089,37.36186194
2009,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",Envoy,4222,702,6.01424501424501,-100.4963056,31.35775
2010,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",SkyWest,6376,421,15.144893111639,-100.4963056,31.35775
2019,SLC,"Salt Lake City, UT: Salt Lake City International",Alaska,10169,1149,8.8503046127067,-111.9777731,40.78838778
2020,SLC,"Salt Lake City, UT: Salt Lake City International",American,74668,3583,20.8395199553447,-111.9777731,40.78838778
2021,SLC,"Salt Lake City, UT: Salt Lake City International",Delta,584144,52340,11.1605655330531,-111.9777731,40.78838778
2022,SLC,"Salt Lake City, UT: Salt Lake City International",Envoy,359,54,6.64814814814815,-111.9777731,40.78838778
2023,SLC,"Salt Lake City, UT: Salt Lake City International",Frontier,33466,1652,20.2578692493947,-111.9777731,40.78838778
2024,SLC,"Salt Lake City, UT: Salt Lake City International",Horizon,183,2,91.5,-111.9777731,40.78838778
2025,SLC,"Salt Lake City, UT: Salt Lake City International",JetBlue,58933,2248,26.2157473309609,-111.9777731,40.78838778
2026,SLC,"Salt Lake City, UT: Salt Lake City International",Mesa,3557,241,14.7593360995851,-111.9777731,40.78838778
2027,SLC,"Salt Lake City, UT: Salt Lake City International",SkyWest,228276,31608,7.22209567198178,-111.9777731,40.78838778
2028,SLC,"Salt Lake City, UT: Salt Lake City International",Southwest,126348,12030,10.5027431421446,-111.9777731,40.78838778
2029,SLC,"Salt Lake City, UT: Salt Lake City International",Spirit,28662,1433,20.0013956734124,-111.9777731,40.78838778
2030,SLC,"Salt Lake City, UT: Salt Lake City International",United,47167,3199,14.7442950922163,-111.9777731,40.78838778
2031,SLN,"Salina, KS: Salina Regional",SkyWest,14712,727,20.2365887207703,-97.65060333,38.7914825
2032,SMF,"Sacramento, CA: Sacramento International",Alaska,11906,1278,9.31611893583725,-121.5907669,38.69542167
2033,SMF,"Sacramento, CA: Sacramento International",American,69721,3363,20.7317870948558,-121.5907669,38.69542167
2034,SMF,"Sacramento, CA: Sacramento International",Delta,37119,3307,11.2243725430904,-121.5907669,38.69542167
2035,SMF,"Sacramento, CA: Sacramento International",Envoy,1486,243,6.11522633744856,-121.5907669,38.69542167
2036,SMF,"Sacramento, CA: Sacramento International",Frontier,3942,234,16.8461538461538,-121.5907669,38.69542167
2037,SMF,"Sacramento, CA: Sacramento International",Hawaiian,10389,731,14.2120383036936,-121.5907669,38.69542167
2038,SMF,"Sacramento, CA: Sacramento International",Horizon,5833,1381,4.2237509051412,-121.5907669,38.69542167
2039,SMF,"Sacramento, CA: Sacramento International",JetBlue,16499,488,33.8094262295082,-121.5907669,38.69542167
2040,SMF,"Sacramento, CA: Sacramento International",Mesa,2643,84,31.4642857142857,-121.5907669,38.69542167
2041,SMF,"Sacramento, CA: Sacramento International",SkyWest,49692,6775,7.33461254612546,-121.5907669,38.69542167
2042,SMF,"Sacramento, CA: Sacramento International",Southwest,290594,31487,9.22901514910916,-121.5907669,38.69542167
2043,SMF,"Sacramento, CA: Sacramento International",Spirit,22360,1385,16.14440433213,-121.5907669,38.69542167
2044,SMF,"Sacramento, CA: Sacramento International",United,55866,3650,15.3057534246575,-121.5907669,38.69542167
2045,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",Allegiant,3750,107,35.0467289719626,-120.4575825,34.89924833
2046,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",Alaska,20462,4015,5.09638854296389,-117.8682225,33.67565861
2047,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",Allegiant,20880,1021,20.4505386875612,-117.8682225,33.67565861
2048,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",American,77048,6607,11.6615710609959,-117.8682225,33.67565861
2049,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",Delta,53516,4786,11.1817801922273,-117.8682225,33.67565861
2050,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",Frontier,16806,1452,11.5743801652893,-117.8682225,33.67565861
2051,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",Horizon,3841,829,4.63329312424608,-117.8682225,33.67565861
2052,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",SkyWest,34852,3977,8.763389489565,-117.8682225,33.67565861
2053,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",Southwest,130537,15281,8.54243832209934,-117.8682225,33.67565861
2054,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",Spirit,15173,1416,10.715395480226,-117.8682225,33.67565861
2055,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",United,64047,6348,10.0893194706994,-117.8682225,33.67565861
2056,SPI,"Springfield, IL: Abraham Lincoln Capital",Air Wisconsin,10530,398,26.4572864321608,-89.67761861,39.84395194
2057,SPI,"Springfield, IL: Abraham Lincoln Capital",Allegiant,941,129,7.29457364341085,-89.67761861,39.84395194
